session_id,user_id,listing_id,seller_id,session_date,device,country,page_views,session_dur_sec,bounced
SS011791,U02712,LST01392,SEL0369,2023-08-07,Android,DE,5,662,0
SS011792,U01464,LST00970,SEL0337,2023-08-18,Android,PL,4,50,0
SS011793,U03815,LST01785,SEL0352,2023-08-02,Android,DE,5,238,0
SS011794,U03382,LST00081,SEL0418,2023-06-24,iOS,PL,12,870,1
SS011795,U00334,LST02244,SEL0408,2023-07-05,iOS,PL,11,43,0
SS011796,U03260,LST01780,SEL0259,2023-08-27,Android,SK,6,517,0
SS011797,U01368,LST00087,SEL0241,2023-08-11,Android,PL,8,787,0
SS011798,U01506,LST00997,SEL0036,2023-06-08,Android,SK,2,225,0
SS011799,U00150,LST01660,SEL0458,2023-08-21,Android,DE,4,126,0
SS011800,U01410,LST00071,SEL0444,2023-08-07,iOS,DE,9,617,0
SS011801,U04021,LST01251,SEL0323,2023-07-04,Android,PL,4,315,1
SS011802,U01222,LST01474,SEL0137,2023-07-12,Android,PL,7,167,0
SS011803,U04267,LST02781,SEL0410,2023-07-11,Android,PL,10,458,0
SS011804,U03296,LST01256,SEL0329,2023-08-22,Android,SK,10,291,1
SS011805,U02173,LST02356,SEL0481,2023-07-24,Android,DE,7,783,0
SS011806,U02732,LST00138,SEL0138,2023-07-11,iOS,SK,10,571,1
SS011807,U03634,LST02749,SEL0083,2023-07-29,Android,RO,7,564,1
SS011808,U04086,LST00179,SEL0071,2023-06-15,Android,DE,9,172,0
SS011809,U01685,LST00369,SEL0052,2023-08-24,Android,PL,5,83,0
SS011810,U01054,LST00537,SEL0495,2023-06-29,Android,DE,11,263,0
SS011811,U03301,LST01197,SEL0495,2023-07-29,iOS,DE,9,726,0
SS011812,U01416,LST00491,SEL0478,2023-08-13,Android,SK,3,710,1
SS011813,U03378,LST00382,SEL0394,2023-08-09,Android,DE,6,607,0
SS011814,U04704,LST02000,SEL0125,2023-06-11,iOS,PL,3,863,1
SS011815,U01172,LST02112,SEL0187,2023-06-13,Android,CZ,11,672,0
SS011816,U03730,LST02161,SEL0445,2023-07-06,Android,DE,7,413,1
SS011817,U01524,LST01519,SEL0019,2023-07-28,Android,SK,8,282,1
SS011818,U01903,LST00312,SEL0128,2023-08-16,Android,RO,1,35,0
SS011819,U02237,LST02187,SEL0050,2023-06-11,Android,DE,4,354,0
SS011820,U02835,LST00587,SEL0484,2023-08-12,Android,PL,2,523,0
SS011821,U00196,LST02931,SEL0384,2023-06-16,iOS,DE,1,182,0
SS011822,U01433,LST01675,SEL0295,2023-06-02,iOS,CZ,12,103,0
SS011823,U00088,LST00186,SEL0207,2023-06-25,Android,SK,1,13,0
SS011824,U03306,LST00914,SEL0124,2023-07-12,iOS,SK,4,821,0
SS011825,U01178,LST00642,SEL0040,2023-08-19,Android,DE,12,198,0
SS011826,U02443,LST02732,SEL0269,2023-07-01,iOS,DE,3,821,1
SS011827,U00898,LST01699,SEL0306,2023-07-06,Android,RO,1,87,1
SS011828,U02110,LST01009,SEL0166,2023-08-19,Android,SK,9,157,0
SS011829,U02916,LST02070,SEL0186,2023-06-06,iOS,PL,2,288,1
SS011830,U02498,LST00720,SEL0065,2023-06-08,Android,CZ,7,322,0
SS011831,U03014,LST01720,SEL0225,2023-08-22,Android,SK,6,704,0
SS011832,U02812,LST01083,SEL0205,2023-07-02,Android,DE,2,650,0
SS011833,U03011,LST02573,SEL0194,2023-08-09,Android,DE,11,576,0
SS011834,U01572,LST01951,SEL0403,2023-07-02,Android,DE,8,496,0
SS011835,U00242,LST00889,SEL0347,2023-06-18,iOS,CZ,4,664,0
SS011836,U04555,LST02194,SEL0182,2023-08-16,Android,CZ,6,109,0
SS011837,U03745,LST00040,SEL0117,2023-07-24,iOS,RO,11,195,0
SS011838,U04200,LST00964,SEL0320,2023-08-06,iOS,DE,1,503,0
SS011839,U01620,LST01013,SEL0129,2023-08-09,Android,PL,4,582,0
SS011840,U04409,LST00960,SEL0416,2023-07-03,Android,RO,12,73,0
SS011841,U00279,LST00227,SEL0053,2023-08-26,Android,DE,6,357,0
SS011842,U00814,LST00055,SEL0378,2023-06-05,Android,PL,10,510,1
SS011843,U04203,LST02743,SEL0151,2023-06-07,iOS,DE,5,362,0
SS011844,U00025,LST00486,SEL0313,2023-08-16,Android,DE,12,792,1
SS011845,U00574,LST01534,SEL0351,2023-07-21,Android,SK,11,719,0
SS011846,U04141,LST01693,SEL0471,2023-07-23,iOS,DE,4,818,0
SS011847,U03354,LST00416,SEL0042,2023-07-30,Android,DE,9,633,1
SS011848,U00369,LST02354,SEL0158,2023-07-14,Android,SK,12,635,0
SS011849,U03330,LST00476,SEL0002,2023-06-24,Android,CZ,12,559,0
SS011850,U03451,LST02610,SEL0032,2023-07-27,Android,RO,9,691,1
SS011851,U00274,LST01361,SEL0286,2023-07-21,iOS,DE,10,324,1
SS011852,U04991,LST00304,SEL0058,2023-08-25,Android,PL,9,818,0
SS011853,U00432,LST01132,SEL0303,2023-07-27,Android,PL,12,641,0
SS011854,U04268,LST02673,SEL0246,2023-06-28,iOS,SK,4,699,1
SS011855,U04653,LST02726,SEL0184,2023-07-17,Android,SK,3,599,1
SS011856,U03662,LST01827,SEL0052,2023-06-11,iOS,SK,7,43,0
SS011857,U02544,LST02554,SEL0024,2023-08-02,Android,DE,11,331,1
SS011858,U02239,LST00237,SEL0105,2023-07-26,iOS,DE,9,614,0
SS011859,U04802,LST00363,SEL0083,2023-06-27,Android,CZ,6,159,1
SS011860,U03835,LST01125,SEL0435,2023-06-18,iOS,DE,4,465,1
SS011861,U02003,LST02344,SEL0311,2023-08-13,Android,RO,8,328,1
SS011862,U04500,LST02796,SEL0259,2023-07-28,Android,DE,3,236,0
SS011863,U01309,LST00603,SEL0352,2023-06-20,Android,DE,7,260,1
SS011864,U00766,LST00314,SEL0362,2023-06-16,Android,PL,11,48,1
SS011865,U01386,LST01242,SEL0125,2023-08-16,iOS,CZ,8,95,0
SS011866,U00234,LST01207,SEL0066,2023-08-08,Android,SK,4,77,0
SS011867,U03706,LST00258,SEL0052,2023-08-24,iOS,DE,1,505,1
SS011868,U04981,LST00853,SEL0317,2023-06-09,Android,RO,5,545,1
SS011869,U01699,LST00086,SEL0206,2023-07-04,Android,SK,4,800,1
SS011870,U01855,LST01008,SEL0068,2023-08-23,iOS,DE,9,197,0
SS011871,U04196,LST01410,SEL0116,2023-06-18,Android,DE,10,140,0
SS011872,U02340,LST00673,SEL0303,2023-06-28,iOS,PL,12,440,0
SS011873,U02980,LST01915,SEL0141,2023-08-20,Android,DE,4,826,0
SS011874,U00941,LST01728,SEL0459,2023-06-08,Android,DE,10,887,0
SS011875,U03517,LST02941,SEL0214,2023-06-26,Android,DE,1,38,0
SS011876,U02496,LST00291,SEL0085,2023-08-12,Android,PL,4,857,0
SS011877,U01672,LST02744,SEL0329,2023-06-30,Android,RO,8,479,1
SS011878,U01565,LST00377,SEL0494,2023-07-02,iOS,PL,9,63,0
SS011879,U02715,LST01777,SEL0194,2023-07-03,iOS,DE,12,155,0
SS011880,U01035,LST01476,SEL0361,2023-06-02,Android,CZ,7,72,0
SS011881,U01293,LST02288,SEL0451,2023-06-11,iOS,DE,2,573,0
SS011882,U01779,LST00804,SEL0462,2023-08-18,Android,DE,1,746,0
SS011883,U04118,LST01964,SEL0305,2023-08-02,iOS,DE,3,463,1
SS011884,U03383,LST01645,SEL0062,2023-07-14,Android,DE,10,25,1
SS011885,U01981,LST00489,SEL0078,2023-06-24,iOS,PL,10,411,0
SS011886,U00731,LST02019,SEL0150,2023-07-04,Android,DE,3,414,0
SS011887,U01595,LST00540,SEL0087,2023-08-02,iOS,DE,5,834,1
SS011888,U04825,LST00973,SEL0317,2023-08-06,Android,SK,12,247,1
SS011889,U04402,LST02299,SEL0329,2023-08-23,Android,CZ,6,399,1
SS011890,U02899,LST00901,SEL0017,2023-06-16,Android,DE,7,818,0
SS011891,U01252,LST02289,SEL0004,2023-08-29,Android,PL,4,202,1
SS011892,U02273,LST02474,SEL0263,2023-08-19,iOS,DE,4,294,0
SS011893,U02876,LST02817,SEL0198,2023-08-23,iOS,PL,5,427,1
SS011894,U00666,LST00495,SEL0384,2023-07-07,Android,CZ,6,245,0
SS011895,U03031,LST00250,SEL0099,2023-08-27,iOS,RO,9,722,0
SS011896,U03666,LST00014,SEL0146,2023-08-15,iOS,DE,8,42,0
SS011897,U03860,LST01436,SEL0286,2023-07-23,iOS,DE,1,230,0
SS011898,U03453,LST02243,SEL0396,2023-06-15,iOS,SK,8,156,1
SS011899,U00187,LST02626,SEL0486,2023-06-12,iOS,DE,4,363,0
SS011900,U00331,LST01298,SEL0490,2023-08-01,Android,DE,9,393,0
SS011901,U02507,LST02468,SEL0425,2023-06-07,iOS,CZ,5,700,1
SS011902,U00421,LST02406,SEL0292,2023-08-25,iOS,RO,4,579,0
SS011903,U03014,LST00108,SEL0349,2023-07-14,iOS,DE,6,266,0
SS011904,U01433,LST00052,SEL0464,2023-07-30,Android,CZ,6,70,1
SS011905,U03981,LST01259,SEL0473,2023-07-18,Android,PL,4,701,0
SS011906,U01277,LST02063,SEL0128,2023-08-12,iOS,DE,2,861,0
SS011907,U03043,LST01445,SEL0270,2023-07-10,iOS,CZ,2,415,0
SS011908,U03258,LST02240,SEL0404,2023-06-06,iOS,PL,2,764,1
SS011909,U01644,LST02963,SEL0464,2023-07-13,Android,SK,3,198,0
SS011910,U04787,LST02953,SEL0363,2023-07-15,iOS,SK,5,176,0
SS011911,U00889,LST00723,SEL0154,2023-06-07,iOS,PL,8,322,0
SS011912,U03900,LST02657,SEL0244,2023-06-15,iOS,SK,11,629,1
SS011913,U03714,LST00486,SEL0313,2023-07-01,iOS,PL,4,867,0
SS011914,U00426,LST02204,SEL0214,2023-07-08,Android,PL,4,635,0
SS011915,U01112,LST01110,SEL0043,2023-07-04,Android,DE,1,790,1
SS011916,U04750,LST00695,SEL0298,2023-07-30,Android,DE,8,779,1
SS011917,U03342,LST02236,SEL0427,2023-06-10,Android,SK,2,866,0
SS011918,U02836,LST02723,SEL0157,2023-06-07,iOS,SK,10,701,1
SS011919,U01216,LST00115,SEL0330,2023-08-29,Android,DE,12,42,1
SS011920,U02176,LST02146,SEL0321,2023-06-23,Android,DE,6,565,1
SS011921,U01917,LST02025,SEL0278,2023-06-23,Android,CZ,6,198,1
SS011922,U04035,LST01766,SEL0023,2023-06-14,Android,DE,3,226,0
SS011923,U01613,LST01823,SEL0094,2023-07-14,Android,PL,3,420,0
SS011924,U00172,LST01115,SEL0229,2023-06-04,Android,RO,6,336,0
SS011925,U04053,LST00103,SEL0010,2023-06-22,iOS,PL,2,365,0
SS011926,U03975,LST02018,SEL0318,2023-08-02,iOS,DE,3,460,0
SS011927,U00952,LST02899,SEL0258,2023-07-28,iOS,PL,4,351,0
SS011928,U02811,LST01191,SEL0158,2023-08-25,iOS,PL,9,88,0
SS011929,U00455,LST00427,SEL0467,2023-08-15,Android,DE,3,318,1
SS011930,U01598,LST02294,SEL0017,2023-08-09,Android,DE,5,790,1
SS011931,U01914,LST02408,SEL0334,2023-06-26,Android,CZ,11,466,0
SS011932,U04736,LST01386,SEL0201,2023-06-05,iOS,PL,6,636,0
SS011933,U04952,LST01940,SEL0360,2023-06-23,Android,DE,2,193,0
SS011934,U00891,LST00424,SEL0462,2023-08-25,iOS,DE,2,882,1
SS011935,U00163,LST00674,SEL0019,2023-07-05,Android,PL,9,650,0
SS011936,U04948,LST00946,SEL0075,2023-06-11,iOS,SK,11,16,0
SS011937,U00792,LST01111,SEL0169,2023-08-22,iOS,PL,11,853,0
SS011938,U01610,LST01364,SEL0422,2023-07-11,iOS,CZ,12,135,1
SS011939,U01044,LST01045,SEL0008,2023-08-24,Android,PL,4,323,0
SS011940,U01857,LST02326,SEL0283,2023-06-19,Android,PL,5,591,0
SS011941,U02301,LST01965,SEL0291,2023-07-20,Android,PL,5,455,1
SS011942,U04030,LST02946,SEL0412,2023-06-05,iOS,PL,6,168,0
SS011943,U00595,LST01861,SEL0262,2023-06-16,iOS,PL,1,822,0
SS011944,U03624,LST00060,SEL0408,2023-08-01,Android,CZ,3,59,1
SS011945,U02147,LST00081,SEL0418,2023-06-20,Android,DE,3,306,1
SS011946,U01563,LST01043,SEL0411,2023-06-19,Android,RO,9,793,0
SS011947,U04210,LST00674,SEL0019,2023-06-17,Android,DE,11,33,0
SS011948,U01294,LST02698,SEL0132,2023-06-03,iOS,DE,5,786,1
SS011949,U01495,LST00425,SEL0223,2023-07-28,Android,DE,8,324,0
SS011950,U03280,LST01249,SEL0470,2023-07-02,Android,CZ,11,284,1
SS011951,U02392,LST01630,SEL0287,2023-07-04,iOS,PL,4,71,0
SS011952,U04988,LST01819,SEL0049,2023-08-06,Android,RO,9,67,1
SS011953,U03105,LST02391,SEL0380,2023-07-23,iOS,DE,11,276,1
SS011954,U04969,LST01223,SEL0456,2023-07-18,iOS,DE,2,441,0
SS011955,U01484,LST00854,SEL0382,2023-06-25,iOS,PL,9,108,0
SS011956,U02580,LST00724,SEL0071,2023-06-18,Android,PL,6,757,0
SS011957,U00782,LST02486,SEL0215,2023-06-29,Android,RO,7,413,0
SS011958,U02159,LST01068,SEL0485,2023-08-26,iOS,RO,4,796,0
SS011959,U01344,LST00486,SEL0313,2023-06-17,iOS,DE,7,810,0
SS011960,U00009,LST00360,SEL0180,2023-08-13,Android,DE,1,546,1
SS011961,U01116,LST01195,SEL0295,2023-06-30,Android,DE,1,41,0
SS011962,U00437,LST02665,SEL0291,2023-07-13,Android,PL,12,723,0
SS011963,U04619,LST01443,SEL0260,2023-06-24,iOS,DE,7,353,0
SS011964,U01939,LST00001,SEL0256,2023-06-22,Android,DE,7,576,1
SS011965,U04757,LST02719,SEL0463,2023-08-19,iOS,SK,12,864,0
SS011966,U04015,LST02286,SEL0468,2023-07-16,Android,PL,7,378,1
SS011967,U00764,LST02667,SEL0098,2023-06-17,Android,DE,10,142,1
SS011968,U01302,LST02677,SEL0345,2023-08-24,iOS,PL,11,574,0
SS011969,U03265,LST02581,SEL0364,2023-08-17,iOS,DE,11,44,0
SS011970,U03220,LST00246,SEL0105,2023-07-10,iOS,SK,5,555,0
SS011971,U01820,LST01355,SEL0422,2023-06-07,iOS,RO,6,773,0
SS011972,U03268,LST00081,SEL0418,2023-08-06,Android,PL,5,553,0
SS011973,U04330,LST02118,SEL0315,2023-08-07,Android,DE,12,189,0
SS011974,U01294,LST00147,SEL0183,2023-06-16,iOS,CZ,12,581,1
SS011975,U04945,LST01480,SEL0031,2023-08-29,iOS,DE,6,545,0
SS011976,U04762,LST02234,SEL0131,2023-07-04,Android,DE,11,339,1
SS011977,U01958,LST01413,SEL0379,2023-08-11,iOS,SK,10,887,0
SS011978,U03592,LST01085,SEL0135,2023-06-06,iOS,PL,11,133,0
SS011979,U04362,LST02857,SEL0496,2023-08-02,Android,DE,2,569,0
SS011980,U01697,LST01388,SEL0258,2023-07-03,Android,CZ,5,618,1
SS011981,U02658,LST00881,SEL0480,2023-06-24,Android,DE,9,779,1
SS011982,U02650,LST01384,SEL0186,2023-07-01,Android,DE,11,831,0
SS011983,U02600,LST00667,SEL0377,2023-07-02,iOS,SK,5,772,0
SS011984,U03734,LST01419,SEL0136,2023-07-19,iOS,CZ,6,50,0
SS011985,U01273,LST02202,SEL0195,2023-06-02,Android,DE,9,240,0
SS011986,U03142,LST02100,SEL0059,2023-08-27,Android,CZ,6,736,0
SS011987,U04183,LST02926,SEL0345,2023-08-01,iOS,DE,4,803,0
SS011988,U02129,LST00700,SEL0097,2023-06-02,iOS,DE,3,817,0
SS011989,U04525,LST00656,SEL0038,2023-06-14,iOS,PL,11,174,0
SS011990,U01444,LST02845,SEL0128,2023-06-20,Android,RO,5,139,0
SS011991,U03303,LST00609,SEL0347,2023-06-30,Android,CZ,5,576,0
SS011992,U02714,LST00455,SEL0083,2023-07-21,iOS,CZ,7,70,1
SS011993,U00079,LST02363,SEL0266,2023-08-10,Android,PL,4,525,0
SS011994,U00122,LST00693,SEL0031,2023-06-14,Android,PL,11,63,1
SS011995,U04903,LST02202,SEL0195,2023-07-10,Android,CZ,5,556,0
SS011996,U00485,LST00598,SEL0360,2023-08-05,iOS,PL,2,367,0
SS011997,U03129,LST01820,SEL0429,2023-06-29,iOS,DE,10,886,1
SS011998,U02737,LST00342,SEL0063,2023-07-11,iOS,RO,9,829,1
SS011999,U01066,LST02782,SEL0302,2023-08-29,Android,DE,8,629,0
SS012000,U02985,LST02506,SEL0359,2023-06-19,iOS,DE,8,736,0
SS012001,U04361,LST02985,SEL0415,2023-08-10,iOS,DE,2,486,0
SS012002,U02210,LST01956,SEL0240,2023-08-21,Android,SK,6,152,0
SS012003,U01582,LST00639,SEL0393,2023-06-15,Android,RO,11,227,0
SS012004,U03855,LST00596,SEL0436,2023-07-20,iOS,CZ,6,179,0
SS012005,U03729,LST00629,SEL0475,2023-08-09,iOS,PL,9,848,1
SS012006,U04044,LST01149,SEL0261,2023-06-10,Android,DE,4,243,0
SS012007,U02481,LST02878,SEL0065,2023-08-18,Android,CZ,12,392,0
SS012008,U02285,LST02155,SEL0035,2023-07-09,Android,RO,11,848,1
SS012009,U01314,LST02837,SEL0055,2023-06-10,iOS,DE,7,511,0
SS012010,U04752,LST00206,SEL0029,2023-07-17,Android,CZ,2,278,0
SS012011,U00278,LST02478,SEL0340,2023-07-06,Android,DE,7,576,0
SS012012,U03749,LST02289,SEL0004,2023-06-05,Android,DE,9,316,0
SS012013,U04750,LST00601,SEL0360,2023-07-18,Android,DE,7,279,0
SS012014,U04265,LST00204,SEL0271,2023-06-06,Android,DE,4,315,1
SS012015,U00741,LST01259,SEL0473,2023-06-25,Android,RO,1,475,0
SS012016,U04183,LST01509,SEL0205,2023-07-27,Android,SK,2,829,1
SS012017,U02124,LST02323,SEL0384,2023-07-07,iOS,RO,11,404,0
SS012018,U04104,LST01545,SEL0345,2023-08-23,Android,CZ,1,215,0
SS012019,U02777,LST02146,SEL0321,2023-08-12,iOS,CZ,6,338,0
SS012020,U03370,LST02162,SEL0330,2023-08-02,iOS,DE,3,118,1
SS012021,U04875,LST01028,SEL0060,2023-07-25,iOS,RO,10,662,1
SS012022,U03782,LST02284,SEL0401,2023-08-28,Android,DE,3,747,0
SS012023,U04813,LST02697,SEL0193,2023-08-22,iOS,DE,5,756,0
SS012024,U02089,LST02579,SEL0167,2023-07-22,Android,RO,9,249,0
SS012025,U00416,LST00897,SEL0154,2023-07-24,Android,DE,11,426,0
SS012026,U02131,LST01647,SEL0354,2023-07-19,Android,DE,1,717,1
SS012027,U02655,LST00016,SEL0205,2023-07-10,Android,DE,8,575,0
SS012028,U04305,LST01952,SEL0445,2023-07-07,Android,DE,9,385,0
SS012029,U02779,LST00352,SEL0332,2023-07-09,Android,PL,11,152,0
SS012030,U04633,LST01747,SEL0486,2023-08-19,Android,PL,4,530,1
SS012031,U01277,LST01254,SEL0051,2023-07-06,Android,PL,12,574,0
SS012032,U00495,LST00867,SEL0094,2023-08-14,Android,CZ,8,555,0
SS012033,U00966,LST02092,SEL0366,2023-07-25,Android,DE,12,502,1
SS012034,U01509,LST01601,SEL0216,2023-07-25,iOS,DE,7,77,0
SS012035,U02701,LST02747,SEL0249,2023-07-02,iOS,DE,7,495,1
SS012036,U00968,LST00579,SEL0291,2023-06-02,iOS,DE,12,479,1
SS012037,U00565,LST00743,SEL0437,2023-08-24,Android,RO,4,312,0
SS012038,U03540,LST02615,SEL0365,2023-08-21,iOS,RO,12,29,0
SS012039,U03127,LST02068,SEL0150,2023-06-17,Android,DE,6,410,0
SS012040,U04891,LST00255,SEL0012,2023-06-26,Android,PL,12,194,0
SS012041,U04465,LST01451,SEL0338,2023-08-06,iOS,SK,8,338,0
SS012042,U01439,LST01616,SEL0253,2023-07-03,Android,RO,1,845,0
SS012043,U02090,LST00844,SEL0355,2023-06-16,Android,SK,7,490,0
SS012044,U03723,LST00421,SEL0073,2023-07-26,iOS,RO,5,367,0
SS012045,U00440,LST01246,SEL0079,2023-07-22,Android,PL,3,495,0
SS012046,U03678,LST02983,SEL0265,2023-07-23,iOS,DE,7,643,1
SS012047,U01379,LST02783,SEL0398,2023-08-06,iOS,DE,2,255,0
SS012048,U01300,LST00387,SEL0328,2023-08-22,Android,PL,12,231,0
SS012049,U00675,LST00245,SEL0379,2023-08-19,Android,DE,3,648,0
SS012050,U00310,LST02827,SEL0456,2023-06-11,Android,CZ,9,250,1
SS012051,U01767,LST01405,SEL0286,2023-06-11,iOS,DE,4,817,0
SS012052,U02835,LST02072,SEL0220,2023-08-20,Android,DE,3,137,0
SS012053,U04252,LST02251,SEL0487,2023-07-11,Android,PL,10,584,0
SS012054,U04273,LST02183,SEL0362,2023-07-24,Android,DE,11,547,0
SS012055,U03919,LST02120,SEL0128,2023-08-18,Android,DE,5,810,0
SS012056,U02972,LST01220,SEL0314,2023-06-27,Android,SK,6,248,0
SS012057,U04784,LST00509,SEL0268,2023-08-04,Android,CZ,2,149,0
SS012058,U01575,LST01351,SEL0011,2023-07-20,iOS,DE,6,575,0
SS012059,U03676,LST01298,SEL0490,2023-07-18,Android,DE,4,35,0
SS012060,U03824,LST00012,SEL0177,2023-07-23,iOS,DE,5,410,0
SS012061,U00029,LST01833,SEL0294,2023-07-07,Android,CZ,8,102,0
SS012062,U04698,LST02095,SEL0054,2023-08-10,Android,DE,1,538,1
SS012063,U02514,LST02628,SEL0057,2023-07-08,Android,DE,6,104,1
SS012064,U00655,LST01640,SEL0156,2023-06-15,iOS,SK,3,797,1
SS012065,U04280,LST00913,SEL0146,2023-08-03,Android,PL,2,886,0
SS012066,U00539,LST02942,SEL0159,2023-07-14,iOS,PL,11,154,1
SS012067,U01192,LST02773,SEL0254,2023-08-28,Android,DE,5,856,0
SS012068,U03795,LST00460,SEL0074,2023-07-25,iOS,RO,9,519,0
SS012069,U01029,LST00510,SEL0303,2023-08-14,Android,PL,3,845,1
SS012070,U04490,LST01964,SEL0305,2023-07-02,iOS,DE,9,508,1
SS012071,U00945,LST00542,SEL0313,2023-07-28,iOS,CZ,8,425,1
SS012072,U03664,LST02829,SEL0070,2023-07-23,Android,DE,2,520,0
SS012073,U04841,LST02008,SEL0272,2023-08-25,iOS,DE,12,385,1
SS012074,U03463,LST01166,SEL0081,2023-08-02,iOS,DE,8,591,0
SS012075,U03582,LST02715,SEL0368,2023-08-28,Android,SK,1,631,0
SS012076,U00399,LST01354,SEL0216,2023-08-24,Android,CZ,8,729,1
SS012077,U04850,LST01926,SEL0386,2023-07-18,Android,DE,6,162,1
SS012078,U04590,LST02466,SEL0300,2023-08-14,Android,RO,7,15,1
SS012079,U02563,LST01081,SEL0089,2023-08-07,Android,PL,8,809,1
SS012080,U03238,LST01276,SEL0282,2023-06-16,Android,CZ,11,683,0
SS012081,U00437,LST02878,SEL0065,2023-07-29,iOS,DE,2,652,1
SS012082,U00588,LST00356,SEL0415,2023-06-22,iOS,DE,10,521,1
SS012083,U01548,LST02610,SEL0032,2023-07-05,Android,DE,8,234,0
SS012084,U03384,LST01710,SEL0268,2023-08-03,Android,DE,7,81,1
SS012085,U04436,LST01844,SEL0365,2023-07-22,iOS,SK,1,549,1
SS012086,U02375,LST00457,SEL0176,2023-08-01,Android,PL,5,393,0
SS012087,U00061,LST00860,SEL0178,2023-08-16,Android,CZ,7,732,0
SS012088,U01326,LST02684,SEL0300,2023-06-17,iOS,DE,1,505,0
SS012089,U02487,LST00006,SEL0190,2023-07-11,Android,DE,6,590,0
SS012090,U00285,LST00792,SEL0221,2023-07-10,Android,DE,10,451,0
SS012091,U02602,LST02733,SEL0119,2023-08-27,Android,DE,8,867,1
SS012092,U01646,LST00127,SEL0046,2023-06-29,iOS,PL,4,181,1
SS012093,U02352,LST02636,SEL0275,2023-08-15,Android,DE,4,384,0
SS012094,U02175,LST01893,SEL0443,2023-08-20,Android,PL,7,216,0
SS012095,U02298,LST00055,SEL0378,2023-06-04,iOS,DE,11,103,0
SS012096,U00820,LST00333,SEL0444,2023-06-23,iOS,PL,8,567,1
SS012097,U03252,LST00948,SEL0036,2023-08-17,Android,DE,9,653,0
SS012098,U01644,LST02223,SEL0351,2023-07-05,Android,DE,10,667,1
SS012099,U03745,LST00637,SEL0179,2023-06-05,Android,DE,7,394,0
SS012100,U02484,LST01722,SEL0064,2023-06-19,Android,PL,4,14,0
SS012101,U01922,LST00152,SEL0494,2023-06-30,Android,SK,6,815,0
SS012102,U01338,LST02503,SEL0177,2023-07-08,Android,CZ,2,894,0
SS012103,U03781,LST02280,SEL0085,2023-06-23,Android,SK,7,732,0
SS012104,U01895,LST01113,SEL0089,2023-07-22,iOS,DE,1,781,0
SS012105,U00085,LST00223,SEL0482,2023-06-20,Android,DE,1,542,0
SS012106,U03975,LST01573,SEL0461,2023-07-15,Android,DE,10,487,0
SS012107,U01109,LST02029,SEL0402,2023-08-18,Android,SK,9,600,1
SS012108,U00087,LST02759,SEL0380,2023-08-29,Android,SK,10,604,0
SS012109,U00910,LST01610,SEL0169,2023-08-27,Android,DE,6,241,0
SS012110,U03562,LST00044,SEL0443,2023-08-23,iOS,DE,11,869,0
SS012111,U01151,LST01748,SEL0004,2023-06-18,Android,SK,12,101,1
SS012112,U01518,LST00578,SEL0039,2023-06-08,Android,DE,8,145,1
SS012113,U02036,LST01504,SEL0214,2023-08-01,Android,CZ,9,671,1
SS012114,U03881,LST02457,SEL0174,2023-08-29,Android,DE,1,99,0
SS012115,U02530,LST00291,SEL0085,2023-08-18,iOS,SK,12,525,0
SS012116,U01991,LST01564,SEL0125,2023-08-15,Android,RO,7,584,0
SS012117,U04405,LST02476,SEL0303,2023-07-07,Android,DE,12,403,0
SS012118,U01888,LST02539,SEL0257,2023-07-26,iOS,CZ,12,757,0
SS012119,U04232,LST00284,SEL0106,2023-08-26,iOS,PL,1,102,1
SS012120,U04451,LST00371,SEL0181,2023-06-15,iOS,CZ,5,461,1
SS012121,U02675,LST01424,SEL0203,2023-08-09,Android,CZ,10,444,1
SS012122,U00838,LST00124,SEL0273,2023-08-20,Android,DE,10,676,1
SS012123,U00867,LST00290,SEL0162,2023-08-18,iOS,CZ,5,519,0
SS012124,U01591,LST00773,SEL0067,2023-06-11,iOS,PL,7,748,1
SS012125,U03691,LST00596,SEL0436,2023-07-08,iOS,DE,9,849,1
SS012126,U00664,LST00342,SEL0063,2023-07-26,iOS,DE,5,369,0
SS012127,U00975,LST02661,SEL0235,2023-07-28,Android,CZ,10,843,0
SS012128,U03877,LST01811,SEL0167,2023-07-09,Android,CZ,3,521,1
SS012129,U03235,LST02322,SEL0124,2023-08-22,iOS,PL,8,52,0
SS012130,U03227,LST00363,SEL0083,2023-08-24,iOS,SK,9,530,0
SS012131,U02394,LST01324,SEL0034,2023-07-19,iOS,CZ,10,708,0
SS012132,U01148,LST00177,SEL0050,2023-06-19,Android,PL,4,490,0
SS012133,U02941,LST01279,SEL0358,2023-07-21,Android,DE,2,158,0
SS012134,U03694,LST02608,SEL0498,2023-08-29,iOS,SK,10,753,0
SS012135,U03374,LST01825,SEL0455,2023-06-05,Android,PL,2,102,0
SS012136,U04739,LST00322,SEL0344,2023-07-23,Android,SK,8,176,0
SS012137,U03295,LST02531,SEL0372,2023-06-08,Android,RO,6,153,1
SS012138,U04052,LST01469,SEL0213,2023-08-07,Android,PL,1,825,0
SS012139,U02222,LST01282,SEL0245,2023-07-14,Android,PL,12,74,1
SS012140,U04433,LST02461,SEL0484,2023-06-01,iOS,DE,12,595,0
SS012141,U02043,LST01556,SEL0138,2023-06-15,iOS,SK,3,192,0
SS012142,U00149,LST00579,SEL0291,2023-06-08,iOS,DE,2,72,1
SS012143,U03737,LST00063,SEL0301,2023-07-11,Android,RO,4,680,1
